id,time_published,year,month,weekday_utc,reading_time,score,readingCount,commentsCount,favoritesCount,main_hub,language,type
129174,1317042246,2011,9,0,4,44,9326,19,115,gamedev,ru,article
434722,1547021163,2019,1,2,7,68,22919,41,55,lanit,ru,article
459324,1562670648,2019,7,1,2,13,10368,51,3,ecommerce,ru,news
460745,1563647938,2019,7,5,9,35,37091,62,204,open_source,ru,article
187054,1374160212,2013,7,3,14,-14,10690,50,21,infosecurity,ru,article
9435,1180972766,2007,6,0,1,24,5591,6,8,itcompanies,ru,article
13883,1189132160,2007,9,4,1,14,1433,49,20,AJAX,ru,article
339756,1507705652,2017,10,2,14,21,28187,124,60,T1Holding,ru,article
229049,1404787231,2014,7,1,2,39,36412,23,83,infosecurity,ru,article
711090,1673946103,2023,1,1,1,7,2603,40,2,image_processing,ru,news
294316,1441733448,2015,9,1,2,10,4192,4,1,business-laws,ru,article
104526,1284852743,2010,9,5,7,62,2216,86,38,read,ru,article
238097,1411629945,2014,9,3,6,3,40517,4,104,itarena,ru,article
517248,1598877833,2020,8,0,8,10,2368,1,9,huawei,ru,article
554292,1620219361,2021,5,2,5,73,6563,5,49,ruvds,ru,article
169607,1360955482,2013,2,4,2,107,46203,77,23,python,ru,article
212615,1392768306,2014,2,2,7,16,7755,3,46,it_testing,ru,article
433524,1545122576,2018,12,1,4,51,33265,88,61,hi,ru,article
521622,1601557374,2020,10,3,4,97,44754,149,50,search_technologies,ru,article
647555,1643047702,2022,1,0,4,6,8289,0,15,machine_learning,ru,news
385195,1444757135,2015,10,1,2,17,16456,54,35,medgadgets,ru,article
703928,1670352498,2022,12,1,1,26,41197,157,29,infosecurity,ru,news
164775,1357387916,2013,1,5,3,83,70727,76,277,linux,ru,article
177233,1366309572,2013,4,3,7,9,4564,4,8,it-infrastructure,ru,article
113764,1297780792,2011,2,1,4,23,8575,44,31,copiny,ru,article
21189,1204637440,2008,3,1,1,-6,4304,15,0,closet,ru,article
203834,1385543223,2013,11,2,2,27,13874,56,68,popular_science,ru,article
252189,1425507693,2015,3,2,15,33,19224,26,183,cpp,ru,article
87021,1268227135,2010,3,2,2,118,76718,82,90,DIY,ru,article
484904,1579676957,2020,1,2,9,0,9710,3,25,infosecurity,ru,article
572982,1629039155,2021,8,6,3,9,4191,3,16,audiomania,ru,article
687546,1662916646,2022,9,6,10,5,3109,0,51,maths,ru,article
188068,1375001986,2013,7,6,2,230,61092,81,18,yandex,ru,unknown
477050,1574514022,2019,11,5,4,4,5429,12,17,ivideon,ru,article
387123,1448386315,2015,11,1,2,18,14885,22,13,popular_science,ru,article
263635,1438942081,2015,8,4,8,15,14075,4,70,microsoft,ru,article
650911,1644557341,2022,2,4,3,5,6346,3,70,nginx,ru,article
218517,1396862039,2014,4,0,2,77,91512,71,21,social_networks,ru,article
296654,1448355017,2015,11,1,3,8,1824,0,7,sendpulse,ru,article
59844,1242675392,2009,5,0,1,43,875,69,3,i_am_advertising,ru,article
25772,1211270065,2008,5,1,1,5,887,67,0,closet,ru,article
357256,1486452962,2017,2,1,12,25,32422,71,52,infosecurity,ru,article
296760,1448546186,2015,11,3,4,7,4837,0,20,surfingbird,ru,article
463985,1565974597,2019,8,4,11,38,24094,44,88,hr_management,ru,article
556444,1620491253,2021,5,5,13,23,18536,9,39,history,ru,article
331828,1498648972,2017,6,2,6,23,45862,53,162,iloveip,ru,article
292700,1437095807,2015,7,4,3,6,4110,5,6,it_monetization,ru,article
178443,1367310325,2013,4,1,2,6,1396,1,1,microsoft,ru,article
498042,1587366739,2020,4,0,16,68,27593,151,176,programming,ru,article
711078,1673944637,2023,1,1,2,2,1420,1,1,infosecurity,ru,news
472398,1571670613,2019,10,0,2,19,1543,0,4,vk,ru,news
515788,1598106512,2020,8,5,2,5,7784,0,98,1cloud,ru,article
482576,1577741405,2019,12,0,2,37,11254,80,38,net,ru,article
687286,1662732405,2022,9,4,6,9,1738,1,15,otus,ru,article
661977,1650436496,2022,4,2,2,6,2793,3,2,productpm,ru,news
9546,1181133570,2007,6,2,1,0,537,24,0,closet,ru,article
28743,1215548978,2008,7,1,1,4,687,3,0,office,ru,article
43056,1224776612,2008,10,3,1,60,2784,83,9,gadgets,ru,article
182308,1370477633,2013,6,3,2,-4,6343,14,3,closet,ru,article
30174,1217176149,2008,7,6,11,2,17369,12,44,nix,ru,article
128943,1316684027,2011,9,3,5,3,11839,18,16,infosecurity,ru,article
234541,1408979983,2014,8,0,30,77,57435,54,185,nix,ru,article
63983,1247142037,2009,7,3,5,57,8154,45,165,css,ru,article
61617,1244468074,2009,6,0,5,14,8628,21,34,net,ru,article
358432,1526153124,2018,5,5,2,10,25713,4,79,javascript,ru,article
114977,1299747696,2011,3,3,1,1,1171,0,1,comptek,ru,article
476840,1574323999,2019,11,3,3,11,7251,21,2,business-laws,ru,news
689792,1663930531,2022,9,4,6,39,17919,14,40,programming,ru,article
56272,1238673829,2009,4,3,1,24,301,11,0,closet,ru,article
651827,1644995660,2022,2,2,5,10,4999,10,3,electronics,ru,news
200562,1383392190,2013,11,5,3,4,4523,3,9,hiconversion,ru,article
27969,1214452332,2008,6,3,1,-11,550,8,0,closet,ru,article
521202,1601380372,2020,9,1,4,58,100681,139,549,sys_admin,ru,article
268685,1444736539,2015,10,1,4,20,16544,4,49,redmadrobot,ru,article
419133,1533287234,2018,8,4,2,4,13378,1,102,skillbox,ru,article
361891,1413875209,2014,10,1,5,21,6151,5,35,vcstart,ru,article
554340,1619418881,2021,4,0,6,-5,9609,41,17,popular_science,ru,article
547194,1615831438,2021,3,0,2,13,27739,46,6,hardware,ru,news
112959,1296562416,2011,2,1,1,1,327,5,0,android_dev,ru,unknown
475258,1573419058,2019,11,6,6,46,17534,25,80,python,ru,article
323604,1489130837,2017,3,4,1,8,2447,0,20,tech_events,ru,article
170437,1361602928,2013,2,5,2,5,24291,0,15,DIY,ru,article
107227,1288413994,2010,10,5,1,6,528,11,2,i_am_advertising,ru,article
134067,1323150946,2011,12,1,2,14,1644,17,6,network_standarts,ru,article
671180,1655986107,2022,6,3,7,15,4740,0,35,kaspersky,ru,article
549450,1617006720,2021,3,0,3,4,30233,1,96,it_testing,ru,article
402173,1489002067,2017,3,2,4,21,27025,125,29,firefox,ru,article
426131,1539568077,2018,10,0,21,28,16869,2,89,system_programming,ru,article
558196,1621422185,2021,5,2,1,14,10068,18,1,win_dev,ru,news
57561,1239992312,2009,4,4,1,3,412,13,0,closet,ru,article
570344,1627847378,2021,8,6,15,44,15685,17,47,read,ru,article
404199,1496072199,2017,5,0,3,32,15316,82,13,space,ru,article
445238,1553521100,2019,3,0,5,27,6546,0,38,jugru,ru,article
580694,1632986041,2021,9,3,5,-9,29374,19,32,Get_experts,ru,article
675772,1657224155,2022,7,3,2,15,4624,11,3,startuprise,ru,news
219733,1397809845,2014,4,4,2,17,2136,0,5,vk,ru,article
338602,1506268019,2017,9,6,2,25,8391,9,8,crazydev,ru,article
47683,1230124482,2008,12,2,1,72,515,24,0,zadachki,ru,article
86030,1267513656,2010,3,1,1,-2,798,0,0,softkey,ru,article
95528,1275661627,2010,6,4,2,19,612,19,5,android_dev,ru,article
693328,1666211259,2022,10,2,9,9,19196,25,29,skillfactory,ru,article
8250,1178887675,2007,5,4,1,6,651,8,2,itcompanies,ru,article
299606,1458806927,2016,3,3,2,9,2574,1,0,business-laws,ru,article
186926,1374070570,2013,7,2,7,14,145063,171,35,microsoftlumia,ru,article
656215,1647529864,2022,3,3,2,6,1263,4,0,space,ru,news
662838,1650890224,2022,4,0,7,6,4814,13,6,tinkoff,ru,article
358426,1526544095,2018,5,3,16,15,5136,2,17,microsoft,ru,article
383673,1441208126,2015,9,2,7,4,13274,18,12,dexp,ru,article
56630,1239103008,2009,4,1,1,6,616,7,2,design,ru,article
276283,1454269715,2016,1,6,3,40,20947,8,111,zfort,ru,article
15024,1192360503,2007,10,6,1,32,442,28,2,closet,ru,article
430854,1542970230,2018,11,4,9,16,5025,0,23,jugru,ru,article
703080,1669971203,2022,12,4,2,13,9675,49,4,it_immigration,ru,news
310712,1474556802,2016,9,3,3,18,6168,6,68,game_monetization,ru,article
530182,1606461585,2020,11,4,2,5,3987,2,13,maths,ru,news
252193,1426152291,2015,3,3,1,13,20542,13,127,piter,ru,article
198470,1382374059,2013,10,0,11,13,27965,10,145,ios_dev,ru,article
109892,1292203091,2010,12,0,3,13,3679,4,30,pm,ru,article
543298,1613737933,2021,2,4,8,17,14957,5,104,webdev,ru,article
709168,1672917688,2023,1,3,2,7,1919,13,2,games,ru,news
142800,1335358227,2012,4,2,9,0,11591,5,52,webdev,ru,article
699640,1668583986,2022,11,2,4,3,4424,12,4,pt,ru,news
151989,1348316497,2012,9,5,1,114,109545,83,25,copyright,ru,article
68445,1251791478,2009,9,1,3,6,1264,32,12,smartphones,ru,article
247033,1419864713,2014,12,0,4,10,14187,0,156,paysto,ru,article
210610,1390915478,2014,1,1,2,91,45700,83,611,genue,ru,article
547112,1615911655,2021,3,1,5,11,4808,18,28,skillfactory,ru,article
293982,1440675624,2015,8,3,6,7,8596,10,25,pm,ru,article
680862,1659616921,2022,8,3,2,3,819,0,2,it-infrastructure,ru,news
11336,1182792396,2007,6,0,2,4,2356,9,1,copyright,ru,article
326826,1492682403,2017,4,3,9,23,152531,8,361,ruvds,ru,article
304374,1467199068,2016,6,2,11,7,5963,0,21,infosecurity,ru,article
328426,1494503611,2017,5,3,2,41,200702,117,802,netologyru,ru,article
75642,1258550952,2009,11,2,1,7,515,29,1,firefox,ru,article
548340,1616415956,2021,3,0,2,20,7946,19,22,pvs-studio,ru,article
509610,1593933733,2020,7,6,16,2,3546,11,23,itstandarts,ru,article
397119,1530262803,2018,6,4,1,60,13496,335,17,habr,ru,article
655179,1646994978,2022,3,4,2,16,3204,14,0,business-laws,ru,news
529686,1606230705,2020,11,1,2,6,4192,10,3,google_chrome,ru,news
415895,1530635933,2018,7,1,7,12,13382,50,59,programming,ru,article
519448,1600325990,2020,9,3,10,4,4335,11,32,smartengines,ru,article
595865,1639643450,2021,12,3,4,2,771,0,2,ashmanov_net,ru,article
700622,1669033652,2022,11,0,4,0,302,0,1,3cx,ru,article
50427,1233077370,2009,1,1,2,123,1373,199,43,i_am_advertising,ru,article
179229,1368684930,2013,5,3,9,6,13804,9,50,netdev,ru,article
374491,1526011804,2018,5,4,4,67,30352,57,34,misis,ru,article
318856,1483185235,2016,12,5,6,8,6802,8,24,infobox,ru,article
43707,1225453343,2008,10,4,1,1,465,2,2,ui,ru,article
435942,1547404002,2019,1,6,20,16,2319,16,24,programming,ru,article
599855,1641803343,2022,1,0,4,7,43321,53,21,getmatch,ru,article
500022,1588425777,2020,5,5,10,15,4586,2,23,epam_systems,ru,article
417783,1532266068,2018,7,6,4,50,44794,28,163,python,ru,article
345666,1514313562,2017,12,1,7,68,36724,31,84,hr_management,ru,article
262085,1436364141,2015,7,2,1,10,2838,4,6,vk,ru,article
680300,1659376515,2022,8,0,1,2,1722,0,0,pay_system,ru,news
380687,1434615321,2015,6,3,6,6,22699,3,16,robohunter,ru,article
226537,1403006425,2014,6,1,2,-3,4938,7,4,synology,ru,article
357384,1499727986,2017,7,0,2,108,71355,230,61,infosecurity,ru,article
158035,1352466103,2012,11,4,3,7,11119,2,16,oracle,ru,article
430942,1543129135,2018,11,6,10,11,4626,2,19,programming,ru,article
703544,1670236893,2022,12,0,3,3,978,3,0,infosecurity,ru,news
143407,1336333898,2012,5,6,3,10,121218,95,88,search_technologies,ru,article
541358,1612779920,2021,2,0,1,8,8457,7,3,google_chrome,ru,news
583742,1634312344,2021,10,4,1,8,1215,1,0,search_technologies,ru,news
324090,1489738827,2017,3,4,6,21,17808,4,140,python,ru,article
407271,1507395832,2017,10,5,5,11,22071,53,84,artificial_intelligence,ru,article
221477,1398857468,2014,4,2,4,4,5930,0,17,net,ru,article
8097,1178618857,2007,5,1,1,6,474,13,0,itcompanies,ru,article
418863,1533097550,2018,8,2,3,12,21261,3,54,webdev,ru,article
495458,1585914395,2020,4,4,6,34,19154,32,55,contentai,ru,article
275305,1453099864,2016,1,0,7,11,11528,6,56,intel,ru,article
383743,1441363403,2015,9,4,4,17,14347,16,7,lenovo,ru,article
114174,1298243943,2011,2,6,7,117,3641,86,77,it_immigration,ru,article
538240,1611137581,2021,1,2,5,52,68773,280,98,skillfactory,ru,article
12910,1186428101,2007,8,0,1,-7,420,5,0,closet,ru,article
93811,1274127795,2010,5,0,2,33,2359,42,104,i_am_advertising,ru,article
111860,1295001399,2011,1,4,1,60,1866,131,11,videocards,ru,article
712266,1674492986,2023,1,0,6,9,1763,0,19,rostelecom,ru,article
700722,1669276862,2022,11,3,12,139,15707,70,127,timeweb,ru,article
187494,1374525225,2013,7,0,1,20,14201,8,28,crazydev,ru,article
12465,1185272538,2007,7,1,2,6,2628,10,4,search_technologies,ru,article
586402,1635698701,2021,10,6,8,5,2218,2,11,searchinform,ru,article
546170,1615296824,2021,3,1,5,12,7486,9,26,otus,ru,article
419155,1537349356,2018,9,2,11,122,32280,223,83,jugru,ru,article
97574,1277654204,2010,6,6,5,59,5139,15,85,sys_admin,ru,article
415397,1530090364,2018,6,2,8,3,1832,2,2,top3dshop,ru,article
710020,1673424546,2023,1,2,9,0,233,0,0,X5Tech,ru,news
428327,1540975697,2018,10,2,5,10,9198,2,15,globalsign,ru,article
120099,1306486324,2011,5,4,2,52,9877,58,0,yandex,ru,unknown
379319,1431168236,2015,5,5,4,33,34114,37,27,ucbrowser,ru,article
661333,1650125787,2022,4,5,3,8,7346,11,26,instant_messaging,ru,article
174571,1364532603,2013,3,4,6,-2,10664,2,24,alawar,ru,article
386669,1447346489,2015,11,3,1,-2,4154,14,4,sonyxperia,ru,article
134198,1323271144,2011,12,2,3,2,1052,2,14,android_dev,ru,article
433852,1545353625,2018,12,4,7,3,6322,29,23,python,ru,article
171353,1362239273,2013,3,5,1,3,4952,2,1,closet,ru,article
374497,1526286683,2018,5,0,2,23,18075,132,13,space,ru,news
78924,1261468200,2009,12,1,5,41,4066,33,67,python,ru,article
58835,1241430202,2009,5,0,2,1,580,2,2,i_am_advertising,ru,article
691052,1664626251,2022,10,5,5,28,19404,22,34,ispsystem,ru,article
582258,1634540401,2021,10,0,8,21,8061,8,77,first,ru,article
660455,1650525429,2022,4,3,6,11,2484,0,20,nixys,ru,article
318726,1483008899,2016,12,3,5,12,7577,19,40,programming,ru,article
276485,1454492355,2016,2,2,7,13,15903,6,37,cbs,ru,article
173171,1363594024,2013,3,0,1,86,68397,54,216,video,ru,article
27512,1213729072,2008,6,1,3,31,965,38,33,closet,ru,article
582510,1633769766,2021,10,5,10,142,29608,94,135,electronics,ru,article
18525,1199982118,2008,1,3,1,12,888,24,1,ruby,ru,article
89858,1270295985,2010,4,5,2,-5,476,8,6,closet,ru,article
377607,1426847653,2015,3,4,17,3,78935,34,65,artificial_intelligence,ru,article
243153,1417513977,2014,12,1,55,4,9551,3,40,hi,ru,article
41999,1223628622,2008,10,4,5,26,640,11,11,design,ru,article
243277,1416000808,2014,11,4,14,27,34001,6,257,javascript,ru,article
97612,1277702430,2010,6,0,1,2,343,0,0,closet,ru,unknown
1999,1161713100,2006,10,1,1,0,461,11,1,closet,ru,article
119687,1305899646,2011,5,4,1,8,1718,0,2,microsoft,ru,article
477822,1574933816,2019,11,3,4,100,25528,27,59,hi,ru,article
450180,1556631123,2019,4,1,3,14,4688,4,72,startuprise,ru,article
549550,1617027340,2021,3,0,6,1,70820,0,48,otus,ru,article
291754,1434717804,2015,6,4,3,14,8232,6,12,gtd,ru,article
553758,1619087976,2021,4,3,1,11,1572,0,2,mobile_dev,ru,news
696478,1667213447,2022,10,0,12,3,1950,0,28,rosbank,ru,article
398939,1478192579,2016,11,3,6,1,15896,21,32,finance,ru,article
553566,1619864402,2021,5,5,10,44,51520,127,122,vdsina,ru,article
547632,1616011020,2021,3,2,4,5,2031,2,1,gitlab,ru,news
71967,1255084856,2009,10,4,1,19,702,38,1,closet,ru,article
668814,1654066805,2022,6,2,5,18,6112,16,49,kryptonite,ru,article
177763,1366797846,2013,4,2,2,26,7085,10,12,yandex,ru,article
77102,1259832176,2009,12,3,4,-5,493,18,3,i_am_advertising,ru,article
381839,1436993018,2015,7,2,4,8,6998,7,16,medgadgets,ru,article
374705,1425388043,2015,3,1,1,31,20098,27,20,popular_science,ru,article
169177,1360683685,2013,2,1,2,4,12259,13,5,copyright,ru,article
139412,1330935431,2012,3,0,4,6,43956,34,83,nix,ru,article
100520,1280422844,2010,7,3,1,26,666,23,12,closet,ru,article
572162,1628594330,2021,8,1,7,4,3821,40,14,ppr,ru,article
132625,1321610212,2011,11,4,3,18,13628,40,12,depocomputers,ru,article
298938,1456424468,2016,2,3,2,6,3255,3,5,game_monetization,ru,news
46364,1228654131,2008,12,6,1,37,384,19,2,closet,ru,article
655473,1647244131,2022,3,0,8,82,105521,428,104,itsoft,ru,article
709336,1673066048,2023,1,5,2,13,3614,12,12,research,ru,article
81498,1264088709,2010,1,3,1,5,13651,31,7,smartphones,ru,article
523368,1602664977,2020,10,2,2,3,6167,13,28,python,ru,article
47623,1230053624,2008,12,1,3,25,10930,142,64,ui,ru,article
3238,1171308336,2007,2,0,1,2,755,4,0,habr,ru,article
437974,1548756782,2019,1,1,6,19,5623,1,22,sibur_official,ru,article
546294,1615364616,2021,3,2,5,12,17904,7,9,research,ru,article
4125,1152024060,2006,7,1,3,0,714,1,1,closet,ru,article
518788,1599844834,2020,9,4,2,1,718,5,7,roi4cio,ru,article
1436,1147362135,2006,5,3,1,0,613,0,0,closet,ru,article
686180,1662188403,2022,9,5,8,4,1738,3,13,gamedev,ru,article
400397,1484210028,2017,1,3,8,21,8985,2,18,popular_science,ru,article
301978,1464350115,2016,5,4,7,3,7957,6,48,piter,ru,article
676952,1657793661,2022,7,3,1,2,4121,9,2,business-laws,ru,news
73912,1256967422,2009,10,5,1,94,472,138,4,network_technologies,ru,article
286292,1425315674,2015,3,0,10,11,20220,10,79,liteorder,ru,article
274325,1451468629,2015,12,2,3,4,6387,0,18,dataart,ru,article
92816,1273047708,2010,5,2,1,8,1937,21,2,closet,ru,article
275445,1453139595,2016,1,0,2,-39,16619,36,42,programming,ru,article
459536,1562768015,2019,7,2,4,42,9998,36,42,JetBrains,ru,article
70663,1253887544,2009,9,4,4,16,10197,4,45,ios_dev,ru,article
116894,1302017171,2011,4,1,4,44,33033,56,160,sys_admin,ru,article
418715,1533144998,2018,8,2,9,25,7481,20,46,virtuozzo,ru,article
701248,1669272939,2022,11,3,1,0,1014,2,0,ecommerce,ru,news
79210,1261668794,2009,12,3,10,51,14120,31,108,sw,ru,article
654629,1646643399,2022,3,0,7,6,13089,10,77,webdev,ru,article
652841,1645467731,2022,2,0,6,59,7683,10,34,history,ru,article
241161,1413915241,2014,10,1,12,6,42785,15,311,javascript,ru,article
129653,1332621689,2012,3,5,5,41,481458,33,978,aiken,ru,article
198734,1382531505,2013,10,2,3,-4,3152,5,11,cms,ru,article
134679,1323957121,2011,12,3,1,16,1560,1,0,yandex,ru,unknown
707260,1671780380,2022,12,4,1,0,791,1,0,it-infrastructure,ru,news
117024,1302169189,2011,4,3,1,-2,892,11,4,hosting,ru,article
380665,1434556228,2015,6,2,7,16,37323,43,27,ulmart,ru,article
4961,1169064300,2007,1,2,2,4,603,16,2,closet,ru,article
105335,1285890836,2010,9,3,3,83,23436,78,38,itcompanies,ru,article
548372,1616574119,2021,3,2,3,10,17764,30,142,linux,ru,article
308864,1472581525,2016,8,1,2,4,7762,25,42,javascript,ru,article
470431,1570444566,2019,10,0,2,11,42629,24,3,ecommerce_development,ru,news
83749,1265808239,2010,2,2,1,53,1570,223,9,gtd,ru,article
239309,1412582666,2014,10,0,3,38,57360,43,98,mobile_dev,ru,article
362961,1415907125,2014,11,3,6,70,86388,165,329,energy,ru,article
472332,1571642205,2019,10,0,3,16,3476,7,6,robo_dev,ru,news
186874,1374048751,2013,7,2,8,11,21978,115,62,popular_science,ru,article
12478,1185291151,2007,7,1,1,5,390,29,0,itcompanies,ru,article
351626,1521547196,2018,3,1,4,24,4541,5,15,pvs-studio,ru,article
598215,1640617950,2021,12,0,1,19,17730,13,9,programming,ru,news
662908,1651095062,2022,4,2,13,3,4160,6,24,analysis_design,ru,article
691078,1664663180,2022,10,5,11,28,10799,129,65,terminator,ru,article
320982,1486033088,2017,2,3,5,8,4801,2,31,it_testing,ru,article
709110,1673282198,2023,1,0,29,24,5850,15,58,media_management,ru,article
676346,1657553489,2022,7,0,1,0,2078,1,0,gamedev,ru,news
272257,1449220113,2015,12,4,8,21,8986,3,98,postgrespro,ru,article
432704,1544457238,2018,12,0,14,18,5661,15,19,reverse-engineering,ru,article
356876,1445240759,2015,10,0,2,9,14973,51,9,infosecurity,ru,news
181832,1370200338,2013,6,6,3,0,9593,12,27,php,ru,article
187256,1374335957,2013,7,5,5,67,23293,100,27,habr,ru,article
101898,1281981933,2010,8,0,2,2,2799,3,0,robot,ru,article
169977,1361283136,2013,2,1,4,130,49715,113,236,i_am_advertising,ru,article
340686,1508681378,2017,10,6,6,10,11514,14,53,python,ru,article
107621,1288968689,2010,11,4,7,20,1350,1,17,hi,ru,article
446788,1555486127,2019,4,2,6,39,11764,7,75,flant,ru,article
174875,1364744121,2013,3,6,1,19,4100,22,7,closet,ru,article
591301,1637761670,2021,11,2,7,3,1172,0,10,otus,ru,article
219535,1398222472,2014,4,2,8,108,90356,124,288,enterra,ru,article
494642,1585485378,2020,3,6,3,43,10706,48,33,gtd,ru,article
699234,1668428229,2022,11,0,5,3,764,1,4,circuit-design,en,article
146442,1340576686,2012,6,6,4,20,11176,23,43,perl,ru,article
170323,1361519371,2013,2,4,3,306,110153,108,218,webdev,ru,article
84242,1266173436,2010,2,6,3,9,2811,45,3,closet,ru,article
137067,1327584871,2012,1,3,3,3,11559,1,88,nevosoft,ru,article
523472,1602688629,2020,10,2,12,5,6507,2,15,research,ru,article
190994,1377158405,2013,8,3,2,45,38516,40,11,infosecurity,ru,article
129669,1317703147,2011,10,1,1,60,1509,114,22,i_am_advertising,ru,article
